database,query_id,round_num,start_time,end_time,elapsed_ms,row_count,result_hash,success,error_message
MySQL,q5,4,2026-08-04T04:06:40.331+00:00,2026-08-04T04:06:40.436+00:00,103.36,5,92e68b5940711975eadfef9cebcb6626c1b529a23731481d64f34508cc256489,True,
MySQL,q17,4,2026-08-04T04:06:40.436+00:00,2026-08-04T04:06:40.507+00:00,69.58,1,9a3d1f3f694155da1dc0635e8777f636e07f15f895916bc0328a0fdce877187f,True,
MySQL,q8,4,2026-08-04T04:06:40.507+00:00,2026-08-04T04:06:40.574+00:00,65.55,2,c60f2018a2cde9154f10ae17f3359590459867a81d2726859d9d85bad7e23aff,True,
MySQL,q19,4,2026-08-04T04:06:40.575+00:00,2026-08-04T04:06:40.606+00:00,27.66,1,3e9305f88a3aef222e9d019af6a2e6f40303e9c9bf11a50d1562324a2d9f9e87,True,
MySQL,q2,4,2026-08-04T04:06:40.606+00:00,2026-08-04T04:06:40.629+00:00,20.26,44,d7c945bcad8db1ca27d3ba6d14645d189d8cbf2e2ceac247d95e4cdc8f5ed661,True,
MySQL,q13,4,2026-08-04T04:06:40.629+00:00,2026-08-04T04:06:40.974+00:00,343.13,37,42bb5b9d31ec606514a576fd0407ed6d51e63e11a1e1ea05c6039d89c29e8ee2,True,
MySQL,q3,4,2026-08-04T04:06:40.974+00:00,2026-08-04T04:06:41.168+00:00,192.32,10,488b5292812c953c6be9763511c856b3e10b11829deb30c1bb1f505ba568402b,True,
MySQL,q5,5,2026-08-04T04:06:41.169+00:00,2026-08-04T04:06:41.301+00:00,131.01,5,92e68b5940711975eadfef9cebcb6626c1b529a23731481d64f34508cc256489,True,
MySQL,q6,5,2026-08-04T04:06:41.301+00:00,2026-08-04T04:06:41.491+00:00,188.17,1,2cdce46c156af217b6a76401d58b94624f8493520129e4b1e90830abc0643712,True,
MySQL,q8,5,2026-08-04T04:06:41.491+00:00,2026-08-04T04:06:41.527+00:00,33.57,2,c60f2018a2cde9154f10ae17f3359590459867a81d2726859d9d85bad7e23aff,True,
MySQL,q22,5,2026-08-04T04:06:41.527+00:00,2026-08-04T04:06:41.545+00:00,16.34,7,fdfb6921ca2a1f59f2b8b250a64d637c968d0f223b7ec6c5e4560f860a53180c,True,
MySQL,q4,5,2026-08-04T04:06:41.545+00:00,2026-08-04T04:06:41.598+00:00,51.13,5,607206b8c5dc00a59ce05f563a151cd1cf956663ca50fa4d396ccb61b6a3503c,True,
MySQL,q21,5,2026-08-04T04:06:41.598+00:00,2026-08-04T04:06:42.224+00:00,623.76,47,86efdec346cfebe32bacff5819615897f64fddcba4af9d82f5de544798cd2962,True,
MySQL,q19,5,2026-08-04T04:06:42.224+00:00,2026-08-04T04:06:42.244+00:00,18.51,1,3e9305f88a3aef222e9d019af6a2e6f40303e9c9bf11a50d1562324a2d9f9e87,True,
MySQL,q2,5,2026-08-04T04:06:42.244+00:00,2026-08-04T04:06:42.259+00:00,13.05,44,d7c945bcad8db1ca27d3ba6d14645d189d8cbf2e2ceac247d95e4cdc8f5ed661,True,
MySQL,q17,5,2026-08-04T04:06:42.259+00:00,2026-08-04T04:06:42.324+00:00,63.75,1,9a3d1f3f694155da1dc0635e8777f636e07f15f895916bc0328a0fdce877187f,True,
MySQL,q13,5,2026-08-04T04:06:42.324+00:00,2026-08-04T04:06:42.591+00:00,265.52,37,42bb5b9d31ec606514a576fd0407ed6d51e63e11a1e1ea05c6039d89c29e8ee2,True,
MySQL,q1,5,2026-08-04T04:06:42.592+00:00,2026-08-04T04:06:43.477+00:00,883.28,4,4a63e850889beb8075f235a4ed15f79e0d08baf28d73d388c6b16b0106ddefe7,True,
MySQL,q10,5,2026-08-04T04:06:43.477+00:00,2026-08-04T04:06:43.568+00:00,85.8,20,77da45dd0218922612cd92c6f16e238b4184b43e42c5a0d1a3c37503d4954092,True,
MySQL,q20,5,2026-08-04T04:06:43.568+00:00,2026-08-04T04:06:43.603+00:00,31.58,9,103b073204ade8735df56b98bd5f8d4bcc5117a308cea568948ab9c1ae73f66b,True,
MySQL,q7,5,2026-08-04T04:06:43.603+00:00,2026-08-04T04:06:43.681+00:00,76.3,4,6716e14755d4f5d95a6646ea58876b2b4239017cb84cf14b281ca4bdea3a394b,True,
MySQL,q16,5,2026-08-04T04:06:43.681+00:00,2026-08-04T04:06:43.731+00:00,42.36,2762,9681ce56918cd7141173026d87c26c9fd87afc62c46b45a2dbc5be1ef159a9b1,True,
MySQL,q9,5,2026-08-04T04:06:43.731+00:00,2026-08-04T04:06:44.316+00:00,582.73,175,ebb16612aaba53a9a6d425d973c561e5dd7a1b70c4f32ba19680835f9bb7f5f2,True,
MySQL,q11,5,2026-08-04T04:06:44.316+00:00,2026-08-04T04:06:44.546+00:00,222.95,2541,3db7d53827190857328a4fdc4d52c9fa4bf0a5716ac267623c1e7ef6459a4373,True,
MySQL,q15,5,2026-08-04T04:06:44.546+00:00,2026-08-04T04:06:44.777+00:00,230.11,1,2696a2b1087e0db9ee3147b7dd4aa013894d005203cbc28cee3b704d7daded4a,True,
MySQL,q18,5,2026-08-04T04:06:44.778+00:00,2026-08-04T04:06:45.042+00:00,262.8,5,a453ae8127ad1700722b5a8ff363bc7b3632bb2fa0490cdc74eddcdf156ec65a,True,
MySQL,q14,5,2026-08-04T04:06:45.043+00:00,2026-08-04T04:06:45.130+00:00,79.16,1,cc146f704c1fe2fd031ef46c782a668650161668ef04b4cb6850fe029f576d66,True,
MySQL,q3,5,2026-08-04T04:06:45.130+00:00,2026-08-04T04:06:45.423+00:00,290.63,10,488b5292812c953c6be9763511c856b3e10b11829deb30c1bb1f505ba568402b,True,
MySQL,q12,5,2026-08-04T04:06:45.423+00:00,2026-08-04T04:06:45.747+00:00,322.43,2,eff0114ecfe105cd72843038cb84bcc3fac7bf1f70ec22e5b279e9bc5f49021c,True,
